,time,type,fracSize,low,high,note,tokenPriceA,tokenPriceB,cumFees
754,2021-05-02 09:58:15.211,base,1,2580.7237214916977,3137.7679537905333,hold,2917.9625370981003,0.9989960543800118,0.1460019107752498
755,2021-05-02 10:58:15.211,base,1,2654.8666716386633,3256.5713111255513,new,2924.602814641026,0.999279594354795,0.1460486203180251
756,2021-05-02 11:58:15.211,base,1,2654.8666716386633,3256.5713111255513,hold,2932.718872837048,0.9986932816804724,0.1460934466195199
757,2021-05-02 12:58:15.211,base,1,2654.8666716386633,3256.5713111255513,hold,2913.509919630311,0.9991742020602388,0.1461456916987795
758,2021-05-02 13:58:15.211,base,1,2654.8666716386633,3256.5713111255513,hold,2921.7822756590426,0.998008355992276,0.1461964766378287
759,2021-05-02 14:58:15.211,base,1,2654.8666716386633,3256.5713111255513,hold,2933.964263622762,0.99856539533663,0.1462480499907175
760,2021-05-02 15:58:15.211,base,1,2654.8666716386633,3256.5713111255513,hold,2933.305913740749,0.9994481322284852,0.1463057352206581
761,2021-05-02 16:58:15.211,base,1,2654.8666716386633,3256.5713111255513,hold,2936.3966042998554,0.998751085879931,0.1463651120697005
762,2021-05-02 17:58:15.211,base,1,2654.8666716386633,3256.5713111255513,hold,2961.7566839682413,1.0006348263614857,0.146406149621932
763,2021-05-02 18:58:15.211,base,1,2654.8666716386633,3256.5713111255513,hold,2969.76703451871,0.9993561655598452,0.146447005183793
764,2021-05-02 19:58:15.211,base,1,2654.8666716386633,3256.5713111255513,hold,2961.355436322466,0.9992242466006273,0.1464777898707985
765,2021-05-02 20:58:15.211,base,1,2654.8666716386633,3256.5713111255513,hold,2973.775063413667,0.9986762701381152,0.1465102554121639
766,2021-05-02 21:58:15.211,base,1,2654.8666716386633,3256.5713111255513,hold,2939.7011252000384,0.9996556993693132,0.1465787929641551
767,2021-05-02 22:58:15.211,base,1,2654.8666716386633,3256.5713111255513,hold,2947.192890467819,0.9994256858442364,0.1466179503367901
